Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,0.013,0.486,-0.004,
0.033,0.016,0.486,-0.001,
0.067,0.021,0.485,0.002,
0.1,0.025,0.485,0.005,
0.133,0.03,0.484,0.009,
0.167,0.035,0.484,0.012,
0.2,0.04,0.483,0.015,
0.233,0.044,0.482,0.019,
0.267,0.049,0.481,0.022,
0.3,0.054,0.479,0.027,
0.333,0.059,0.478,0.031,
0.367,0.065,0.476,0.036,
0.4,0.071,0.475,0.041,
0.433,0.077,0.473,0.046,
0.467,0.083,0.47,0.052,
0.5,0.088,0.468,0.056,
0.533,0.093,0.466,0.06,
0.567,0.099,0.464,0.064,
0.6,0.104,0.462,0.068,
0.633,0.108,0.46,0.073,
0.667,0.113,0.458,0.076,
0.7,0.118,0.457,0.079,
0.733,0.122,0.454,0.083,
0.767,0.126,0.452,0.088,
0.8,0.129,0.45,0.093,
0.833,0.131,0.448,0.098,
0.867,0.132,0.447,0.102,
0.9,0.133,0.446,0.106,
0.933,0.133,0.445,0.11,
0.967,0.131,0.444,0.116,
1,0.13,0.444,0.118,
1.033,0.127,0.446,0.118,
1.067,0.125,0.446,0.12,
1.1,0.123,0.446,0.123,
1.133,0.12,0.447,0.125,
1.167,0.117,0.447,0.127,
1.2,0.113,0.448,0.129,
1.233,0.109,0.449,0.13,
1.267,0.104,0.45,0.13,
1.3,0.099,0.452,0.131,
1.333,0.094,0.453,0.132,
1.367,0.089,0.453,0.132,
1.4,0.084,0.454,0.134,
1.433,0.08,0.455,0.135,
1.467,0.075,0.455,0.137,
1.5,0.07,0.456,0.139,
1.533,0.064,0.456,0.14,
1.567,0.059,0.456,0.142,
1.6,0.053,0.456,0.144,
1.633,0.047,0.456,0.147,
1.667,0.041,0.456,0.149,
1.7,0.035,0.456,0.152,
1.733,0.028,0.455,0.155,
1.767,0.021,0.455,0.157,
1.8,0.014,0.454,0.16,
1.833,0.006,0.454,0.162,
1.867,-0.001,0.453,0.163,
1.9,-0.009,0.453,0.164,
1.933,-0.017,0.452,0.164,
1.967,-0.025,0.452,0.164,
2,-0.032,0.451,0.164,
2.033,-0.039,0.45,0.164,
2.067,-0.046,0.45,0.162,
2.1,-0.053,0.45,0.161,
2.133,-0.06,0.45,0.158,
2.167,-0.067,0.45,0.153,
2.2,-0.073,0.451,0.149,
2.233,-0.079,0.452,0.143,
2.267,-0.084,0.453,0.137,
2.3,-0.089,0.454,0.13,
2.333,-0.093,0.455,0.122,
2.367,-0.097,0.457,0.114,
2.4,-0.1,0.458,0.106,
2.433,-0.102,0.46,0.098,
2.467,-0.104,0.461,0.089,
2.5,-0.105,0.463,0.08,
2.533,-0.106,0.464,0.07,
2.567,-0.106,0.466,0.06,
2.6,-0.106,0.467,0.05,
2.633,-0.105,0.468,0.04,
2.667,-0.104,0.469,0.029,
2.7,-0.102,0.471,0.017,
2.733,-0.101,0.472,0.006,
2.767,-0.099,0.473,-0.005,
2.8,-0.097,0.473,-0.018,
2.833,-0.094,0.474,-0.031,
2.867,-0.091,0.475,-0.045,
2.9,-0.087,0.475,-0.057,
2.933,-0.084,0.474,-0.068,
2.967,-0.08,0.474,-0.079,
3,-0.076,0.473,-0.089,
3.033,-0.071,0.472,-0.098,
3.067,-0.067,0.472,-0.104,
3.1,-0.062,0.471,-0.111,
3.133,-0.058,0.47,-0.118,
3.167,-0.054,0.469,-0.124,
3.2,-0.05,0.468,-0.129,
3.233,-0.046,0.467,-0.134,
3.267,-0.042,0.466,-0.139,
3.3,-0.037,0.465,-0.143,
3.333,-0.033,0.463,-0.148,
3.367,-0.029,0.462,-0.153,
3.4,-0.025,0.46,-0.159,
3.433,-0.021,0.459,-0.164,
3.467,-0.017,0.457,-0.168,
3.5,-0.013,0.456,-0.173,
