Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,-0.002,0.227,-0.026,
0.033,-0.001,0.227,-0.025,
0.067,0,0.228,-0.025,
0.1,0.002,0.228,-0.024,
0.133,0.003,0.228,-0.023,
0.167,0.005,0.228,-0.022,
0.2,0.006,0.228,-0.022,
0.233,0.007,0.228,-0.021,
0.267,0.009,0.228,-0.02,
0.3,0.01,0.228,-0.019,
0.333,0.012,0.228,-0.018,
0.367,0.014,0.227,-0.017,
0.4,0.016,0.227,-0.015,
0.433,0.018,0.227,-0.014,
0.467,0.02,0.227,-0.013,
0.5,0.021,0.227,-0.011,
0.533,0.023,0.227,-0.01,
0.567,0.025,0.227,-0.009,
0.6,0.027,0.226,-0.007,
0.633,0.029,0.226,-0.005,
0.667,0.031,0.226,-0.004,
0.7,0.032,0.226,-0.002,
0.733,0.034,0.226,-0,
0.767,0.036,0.225,0.002,
0.8,0.037,0.225,0.004,
0.833,0.038,0.225,0.006,
0.867,0.039,0.225,0.008,
0.9,0.039,0.224,0.01,
0.933,0.04,0.224,0.012,
0.967,0.039,0.224,0.014,
1,0.039,0.224,0.016,
1.033,0.039,0.224,0.017,
1.067,0.038,0.224,0.019,
1.1,0.037,0.224,0.02,
1.133,0.036,0.224,0.021,
1.167,0.035,0.224,0.023,
1.2,0.034,0.224,0.024,
1.233,0.032,0.225,0.025,
1.267,0.03,0.225,0.026,
1.3,0.029,0.225,0.026,
1.333,0.027,0.225,0.026,
1.367,0.025,0.225,0.027,
1.4,0.023,0.226,0.027,
1.433,0.022,0.226,0.028,
1.467,0.02,0.226,0.029,
1.5,0.018,0.226,0.03,
1.533,0.016,0.226,0.031,
1.567,0.014,0.226,0.031,
1.6,0.013,0.226,0.032,
1.633,0.011,0.226,0.033,
1.667,0.009,0.226,0.034,
1.7,0.007,0.226,0.035,
1.733,0.005,0.225,0.036,
1.767,0.002,0.225,0.037,
1.8,0,0.225,0.038,
1.833,-0.002,0.225,0.039,
1.867,-0.004,0.225,0.039,
1.9,-0.006,0.225,0.039,
1.933,-0.008,0.225,0.039,
1.967,-0.01,0.225,0.039,
2,-0.012,0.225,0.039,
2.033,-0.015,0.225,0.038,
2.067,-0.017,0.225,0.037,
2.1,-0.019,0.225,0.036,
2.133,-0.021,0.225,0.035,
2.167,-0.023,0.225,0.033,
2.2,-0.025,0.225,0.031,
2.233,-0.026,0.225,0.028,
2.267,-0.028,0.225,0.026,
2.3,-0.03,0.225,0.023,
2.333,-0.031,0.225,0.019,
2.367,-0.032,0.226,0.016,
2.4,-0.033,0.226,0.012,
2.433,-0.034,0.226,0.009,
2.467,-0.035,0.226,0.005,
2.5,-0.036,0.226,0.001,
2.533,-0.037,0.225,-0.004,
2.567,-0.038,0.225,-0.009,
2.6,-0.038,0.225,-0.014,
2.633,-0.038,0.224,-0.019,
2.667,-0.039,0.224,-0.024,
2.7,-0.039,0.223,-0.029,
2.733,-0.039,0.223,-0.034,
2.767,-0.038,0.222,-0.038,
2.8,-0.038,0.222,-0.042,
2.833,-0.038,0.221,-0.046,
2.867,-0.038,0.22,-0.05,
2.9,-0.037,0.219,-0.054,
2.933,-0.036,0.219,-0.057,
2.967,-0.035,0.218,-0.06,
3,-0.035,0.217,-0.063,
3.033,-0.034,0.217,-0.066,
3.067,-0.033,0.216,-0.069,
3.1,-0.032,0.215,-0.072,
3.133,-0.031,0.215,-0.074,
3.167,-0.029,0.214,-0.076,
3.2,-0.028,0.213,-0.079,
3.233,-0.027,0.213,-0.081,
3.267,-0.026,0.212,-0.083,
3.3,-0.025,0.211,-0.085,
3.333,-0.023,0.21,-0.087,
3.367,-0.022,0.21,-0.089,
3.4,-0.021,0.209,-0.091,
3.433,-0.02,0.208,-0.093,
3.467,-0.019,0.207,-0.095,
3.5,-0.018,0.207,-0.097,
3.533,-0.016,0.206,-0.099,
3.567,-0.015,0.205,-0.101,
3.6,-0.013,0.204,-0.102,
3.633,-0.012,0.204,-0.104,
3.667,-0.011,0.203,-0.105,
3.7,-0.01,0.202,-0.107,
3.733,-0.008,0.202,-0.108,
3.767,-0.007,0.201,-0.109,
3.8,-0.005,0.201,-0.11,
3.833,-0.004,0.2,-0.111,
3.867,-0.003,0.2,-0.112,
3.9,-0.002,0.2,-0.112,
3.933,-0.001,0.2,-0.112,
3.967,0,0.2,-0.111,
4,0.001,0.201,-0.111,
4.033,0.002,0.201,-0.11,
4.067,0.003,0.202,-0.108,
4.1,0.004,0.202,-0.107,
4.133,0.005,0.203,-0.106,
4.167,0.006,0.204,-0.105,
4.2,0.007,0.204,-0.103,
4.233,0.008,0.205,-0.101,
4.267,0.009,0.206,-0.099,
4.3,0.01,0.207,-0.097,
4.333,0.011,0.208,-0.095,
4.367,0.012,0.209,-0.092,
4.4,0.014,0.21,-0.09,
4.433,0.015,0.211,-0.087,
4.467,0.016,0.212,-0.084,
4.5,0.017,0.214,-0.081,
4.533,0.018,0.215,-0.077,
4.567,0.019,0.216,-0.074,
4.6,0.02,0.216,-0.071,
4.633,0.021,0.217,-0.068,
4.667,0.022,0.218,-0.065,
4.7,0.023,0.219,-0.062,
4.733,0.024,0.22,-0.058,
4.767,0.026,0.221,-0.054,
4.8,0.027,0.222,-0.051,
4.833,0.028,0.222,-0.047,
4.867,0.028,0.223,-0.043,
4.9,0.029,0.223,-0.039,
4.933,0.03,0.224,-0.036,
4.967,0.031,0.224,-0.032,
5,0.031,0.225,-0.028,
5.033,0.032,0.225,-0.024,
5.067,0.032,0.226,-0.02,
5.1,0.032,0.226,-0.016,
5.133,0.032,0.226,-0.012,
5.167,0.032,0.226,-0.008,
5.2,0.032,0.226,-0.003,
5.233,0.032,0.226,0.001,
5.267,0.032,0.226,0.005,
5.3,0.031,0.226,0.008,
5.333,0.031,0.226,0.012,
5.367,0.03,0.226,0.016,
5.4,0.029,0.226,0.019,
5.433,0.028,0.226,0.023,
5.467,0.028,0.226,0.026,
5.5,0.027,0.225,0.029,
5.533,0.026,0.225,0.031,
5.567,0.024,0.225,0.034,
5.6,0.023,0.225,0.036,
5.633,0.022,0.224,0.038,
5.667,0.02,0.224,0.04,
5.7,0.018,0.224,0.041,
5.733,0.016,0.224,0.043,
5.767,0.014,0.224,0.044,
5.8,0.011,0.224,0.045,
5.833,0.009,0.224,0.046,
5.867,0.007,0.224,0.047,
5.9,0.005,0.224,0.047,
5.933,0.003,0.224,0.047,
5.967,0.001,0.224,0.047,
6,-0.002,0.224,0.046,
6.033,-0.005,0.224,0.045,
6.067,-0.008,0.224,0.044,
