Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,-0.053,0.368,-0.081,
0.01,-0.054,0.366,-0.084,
0.02,-0.054,0.365,-0.087,
0.03,-0.052,0.365,-0.089,
0.04,-0.048,0.365,-0.088,
0.05,-0.043,0.367,-0.085,
0.06,-0.036,0.371,-0.079,
0.07,-0.027,0.374,-0.07,
0.08,-0.018,0.377,-0.061,
0.09,-0.011,0.38,-0.051,
0.1,-0.005,0.382,-0.044,
0.11,-0.003,0.383,-0.038,
0.12,-0.003,0.383,-0.036,
0.13,-0.006,0.383,-0.036,
0.14,-0.012,0.383,-0.039,
0.15,-0.019,0.382,-0.042,
0.16,-0.026,0.381,-0.045,
0.17,-0.033,0.38,-0.048,
0.18,-0.039,0.379,-0.05,
0.19,-0.045,0.378,-0.052,
0.2,-0.051,0.377,-0.054,
0.21,-0.056,0.375,-0.056,
0.22,-0.061,0.374,-0.058,
0.23,-0.066,0.372,-0.061,
0.24,-0.071,0.371,-0.063,
0.25,-0.076,0.369,-0.066,
0.26,-0.08,0.367,-0.069,
0.27,-0.084,0.366,-0.071,
0.28,-0.086,0.365,-0.072,
0.29,-0.088,0.364,-0.073,
0.3,-0.088,0.364,-0.074,
0.31,-0.087,0.364,-0.075,
0.32,-0.085,0.364,-0.076,
0.33,-0.082,0.364,-0.078,
0.34,-0.079,0.365,-0.08,
0.35,-0.074,0.365,-0.081,
0.36,-0.069,0.366,-0.082,
0.37,-0.063,0.367,-0.083,
0.38,-0.056,0.368,-0.083,
0.39,-0.049,0.37,-0.083,
0.4,-0.042,0.371,-0.082,
0.41,-0.036,0.372,-0.081,
0.42,-0.03,0.373,-0.08,
0.43,-0.024,0.374,-0.077,
0.44,-0.019,0.375,-0.075,
0.45,-0.015,0.376,-0.072,
0.46,-0.011,0.377,-0.07,
0.47,-0.008,0.378,-0.067,
0.48,-0.006,0.379,-0.063,
0.49,-0.004,0.38,-0.06,
0.5,-0.002,0.381,-0.057,
0.51,-0.001,0.381,-0.054,
0.52,-0.001,0.382,-0.051,
0.53,-0.001,0.383,-0.048,
0.54,-0,0.383,-0.044,
0.55,0,0.384,-0.041,
0.56,0.001,0.385,-0.038,
0.57,0.003,0.385,-0.035,
0.58,0.004,0.385,-0.032,
0.59,0.006,0.386,-0.029,
0.6,0.008,0.386,-0.027,
0.61,0.01,0.386,-0.025,
0.62,0.011,0.386,-0.023,
0.63,0.013,0.386,-0.022,
0.64,0.014,0.386,-0.021,
0.65,0.016,0.386,-0.02,
0.66,0.017,0.387,-0.018,
0.67,0.018,0.387,-0.017,
0.68,0.018,0.387,-0.016,
0.69,0.019,0.387,-0.015,
0.7,0.019,0.387,-0.014,
0.71,0.02,0.387,-0.014,
0.72,0.02,0.387,-0.013,
0.73,0.021,0.387,-0.013,
0.74,0.021,0.387,-0.012,
0.75,0.022,0.387,-0.012,
0.76,0.023,0.387,-0.012,
0.77,0.023,0.387,-0.012,
0.78,0.024,0.387,-0.012,
0.79,0.025,0.386,-0.012,
0.8,0.025,0.386,-0.012,
0.81,0.026,0.386,-0.012,
0.82,0.026,0.386,-0.011,
0.83,0.026,0.386,-0.011,
0.84,0.026,0.387,-0.011,
0.85,0.026,0.387,-0.01,
0.86,0.026,0.387,-0.01,
0.87,0.026,0.387,-0.01,
0.88,0.026,0.387,-0.01,
0.89,0.025,0.387,-0.009,
0.9,0.026,0.387,-0.009,
0.91,0.026,0.387,-0.009,
0.92,0.026,0.387,-0.009,
0.93,0.026,0.387,-0.01,
0.94,0.027,0.386,-0.01,
0.95,0.027,0.386,-0.01,
0.96,0.028,0.386,-0.011,
0.97,0.028,0.386,-0.011,
0.98,0.028,0.386,-0.012,
0.99,0.028,0.386,-0.013,
1,0.028,0.386,-0.013,
1.01,0.028,0.386,-0.014,
1.02,0.028,0.386,-0.015,
1.03,0.027,0.386,-0.016,
1.04,0.027,0.386,-0.017,
1.05,0.027,0.386,-0.018,
1.06,0.026,0.386,-0.019,
1.07,0.026,0.385,-0.021,
1.08,0.027,0.385,-0.022,
1.09,0.027,0.385,-0.023,
1.1,0.027,0.385,-0.023,
1.11,0.028,0.385,-0.024,
1.12,0.028,0.385,-0.025,
1.13,0.029,0.385,-0.026,
1.14,0.029,0.384,-0.026,
1.15,0.029,0.384,-0.027,
1.16,0.029,0.384,-0.028,
1.17,0.029,0.384,-0.029,
1.18,0.028,0.384,-0.03,
1.19,0.028,0.384,-0.03,
1.2,0.028,0.384,-0.031,
1.21,0.027,0.384,-0.031,
1.22,0.027,0.384,-0.031,
1.23,0.027,0.384,-0.031,
1.24,0.028,0.384,-0.03,
1.25,0.03,0.384,-0.029,
1.26,0.032,0.384,-0.028,
1.27,0.034,0.384,-0.027,
1.28,0.036,0.383,-0.027,
1.29,0.038,0.383,-0.029,
1.3,0.04,0.382,-0.031,
1.31,0.041,0.382,-0.033,
1.32,0.042,0.381,-0.036,
1.33,0.042,0.381,-0.037,
1.34,0.043,0.38,-0.038,
1.35,0.043,0.38,-0.039,
1.36,0.042,0.38,-0.039,
1.37,0.042,0.38,-0.04,
1.38,0.042,0.38,-0.041,
1.39,0.041,0.38,-0.043,
1.4,0.041,0.379,-0.045,
1.41,0.041,0.379,-0.048,
1.42,0.041,0.378,-0.049,
1.43,0.042,0.378,-0.051,
1.44,0.042,0.378,-0.052,
1.45,0.043,0.377,-0.054,
1.46,0.044,0.377,-0.055,
1.47,0.044,0.376,-0.057,
1.48,0.045,0.376,-0.059,
1.49,0.045,0.375,-0.061,
1.5,0.046,0.374,-0.062,
1.51,0.047,0.374,-0.064,
1.52,0.049,0.373,-0.065,
1.53,0.05,0.373,-0.065,
1.54,0.052,0.373,-0.064,
1.55,0.054,0.373,-0.061,
1.56,0.056,0.374,-0.058,
1.57,0.058,0.374,-0.054,
1.58,0.061,0.375,-0.049,
1.59,0.063,0.375,-0.044,
1.6,0.064,0.376,-0.039,
1.61,0.065,0.376,-0.035,
1.62,0.065,0.377,-0.031,
1.63,0.065,0.378,-0.028,
1.64,0.065,0.378,-0.027,
1.65,0.064,0.378,-0.027,
1.66,0.063,0.378,-0.03,
1.67,0.063,0.377,-0.036,
1.68,0.063,0.375,-0.043,
1.69,0.063,0.373,-0.051,
1.7,0.064,0.371,-0.059,
1.71,0.064,0.369,-0.066,
1.72,0.065,0.367,-0.073,
1.73,0.066,0.365,-0.078,
1.74,0.066,0.364,-0.081,
1.75,0.066,0.363,-0.084,
1.76,0.067,0.362,-0.085,
1.77,0.067,0.362,-0.086,
1.78,0.066,0.362,-0.086,
1.79,0.066,0.362,-0.087,
1.8,0.065,0.362,-0.087,
1.81,0.064,0.362,-0.087,
1.82,0.062,0.362,-0.087,
1.83,0.061,0.363,-0.086,
1.84,0.059,0.363,-0.086,
1.85,0.058,0.364,-0.086,
1.86,0.056,0.364,-0.085,
1.87,0.054,0.365,-0.082,
1.88,0.052,0.367,-0.079,
1.89,0.049,0.369,-0.074,
1.9,0.046,0.372,-0.067,
1.91,0.043,0.375,-0.059,
1.92,0.039,0.378,-0.05,
1.93,0.035,0.38,-0.039,
1.94,0.031,0.383,-0.026,
1.95,0.027,0.385,-0.013,
1.96,0.023,0.387,0.001,
1.97,0.019,0.388,0.013,
1.98,0.015,0.388,0.024,
1.99,0.012,0.388,0.033,
2,0.009,0.388,0.039,
2.01,0.007,0.388,0.044,
2.02,0.005,0.387,0.047,
2.03,0.003,0.387,0.05,
2.04,0.001,0.387,0.051,
2.05,0,0.387,0.052,
2.06,-0,0.387,0.053,
2.07,-0,0.387,0.054,
2.08,-0,0.387,0.054,
2.09,-0,0.387,0.055,
2.1,0,0.387,0.055,
2.11,0,0.387,0.055,
2.12,0,0.387,0.056,
2.13,-0,0.387,0.056,
2.14,-0,0.387,0.056,
2.15,-0.001,0.386,0.057,
2.16,-0.001,0.386,0.057,
2.17,-0.001,0.386,0.057,
2.18,-0,0.386,0.058,
2.19,0,0.386,0.059,
2.2,0.001,0.386,0.06,
2.21,0.002,0.386,0.06,
2.22,0.002,0.386,0.061,
2.23,0.002,0.386,0.062,
2.24,0.001,0.386,0.063,
2.25,0.001,0.386,0.063,
2.26,0,0.386,0.064,
2.27,-0,0.385,0.065,
2.28,-0.001,0.385,0.066,
2.29,-0.001,0.385,0.066,
2.3,-0.001,0.385,0.067,
2.31,-0,0.385,0.068,
2.32,-0,0.385,0.068,
2.33,0,0.385,0.069,
2.34,0.001,0.385,0.069,
2.35,0.001,0.385,0.07,
2.36,0.001,0.385,0.071,
2.37,0.002,0.384,0.072,
2.38,0.002,0.384,0.072,
2.39,0.002,0.384,0.073,
2.4,0.002,0.384,0.074,
2.41,0.002,0.384,0.074,
2.42,0.002,0.384,0.075,
2.43,0.003,0.384,0.076,
2.44,0.003,0.384,0.076,
2.45,0.003,0.384,0.077,
2.46,0.003,0.383,0.077,
2.47,0.004,0.383,0.078,
2.48,0.004,0.383,0.078,
2.49,0.005,0.383,0.078,
2.5,0.005,0.383,0.079,
2.51,0.005,0.383,0.079,
2.52,0.006,0.383,0.079,
2.53,0.006,0.383,0.079,
2.54,0.006,0.383,0.079,
2.55,0.006,0.383,0.08,
2.56,0.007,0.383,0.08,
