Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,-0.004,0.49,-0.004,
0.033,-0.004,0.49,-0.003,
0.067,-0.004,0.49,-0.003,
0.1,-0.004,0.49,-0.003,
0.133,-0.004,0.49,-0.003,
0.167,-0.004,0.49,-0.002,
0.2,-0.004,0.49,-0.002,
0.233,-0.004,0.49,-0.002,
0.267,-0.004,0.49,-0.003,
0.3,-0.004,0.49,-0.003,
0.333,-0.004,0.49,-0.003,
0.367,-0.004,0.49,-0.003,
0.4,-0.004,0.49,-0.003,
0.433,-0.004,0.49,-0.004,
0.467,-0.005,0.49,-0.004,
0.5,-0.005,0.49,-0.003,
0.533,-0.005,0.49,-0.003,
0.567,-0.005,0.49,-0.003,
0.6,-0.005,0.49,-0.003,
0.633,-0.005,0.49,-0.003,
0.667,-0.005,0.49,-0.003,
0.7,-0.005,0.49,-0.003,
0.733,-0.005,0.49,-0.003,
0.767,-0.005,0.49,-0.002,
0.8,-0.005,0.49,-0.001,
0.833,-0.005,0.49,-0,
0.867,-0.005,0.49,0.001,
0.9,-0.006,0.49,0.002,
0.933,-0.006,0.49,0.003,
0.967,-0.006,0.49,0.004,
1,-0.006,0.49,0.005,
1.033,-0.007,0.49,0.007,
1.067,-0.007,0.49,0.008,
1.1,-0.007,0.49,0.01,
1.133,-0.007,0.489,0.011,
1.167,-0.007,0.489,0.013,
1.2,-0.008,0.489,0.015,
1.233,-0.008,0.489,0.017,
1.267,-0.008,0.489,0.019,
1.3,-0.009,0.489,0.02,
1.333,-0.009,0.489,0.022,
1.367,-0.01,0.489,0.024,
1.4,-0.01,0.488,0.027,
1.433,-0.011,0.488,0.029,
1.467,-0.011,0.488,0.032,
1.5,-0.012,0.487,0.035,
1.533,-0.013,0.487,0.037,
1.567,-0.014,0.487,0.039,
1.6,-0.015,0.486,0.042,
1.633,-0.016,0.486,0.045,
1.667,-0.017,0.486,0.047,
1.7,-0.017,0.485,0.05,
1.733,-0.018,0.485,0.053,
1.767,-0.018,0.484,0.057,
1.8,-0.019,0.484,0.06,
1.833,-0.019,0.483,0.063,
1.867,-0.02,0.483,0.067,
1.9,-0.02,0.482,0.07,
1.933,-0.021,0.482,0.073,
1.967,-0.021,0.481,0.076,
2,-0.021,0.48,0.08,
2.033,-0.02,0.48,0.082,
2.067,-0.021,0.479,0.085,
2.1,-0.021,0.479,0.088,
2.133,-0.021,0.478,0.09,
2.167,-0.021,0.478,0.093,
2.2,-0.021,0.477,0.095,
2.233,-0.022,0.476,0.097,
2.267,-0.022,0.476,0.099,
2.3,-0.022,0.475,0.102,
2.333,-0.023,0.474,0.104,
2.367,-0.023,0.474,0.107,
2.4,-0.024,0.473,0.11,
2.433,-0.024,0.472,0.113,
2.467,-0.025,0.471,0.116,
2.5,-0.026,0.47,0.119,
2.533,-0.026,0.469,0.124,
2.567,-0.026,0.467,0.129,
2.6,-0.027,0.466,0.132,
2.633,-0.026,0.464,0.136,
2.667,-0.026,0.463,0.14,
2.7,-0.026,0.462,0.144,
2.733,-0.027,0.46,0.147,
2.767,-0.026,0.459,0.151,
2.8,-0.026,0.458,0.155,
2.833,-0.026,0.456,0.158,
2.867,-0.026,0.455,0.162,
2.9,-0.026,0.453,0.166,
2.933,-0.026,0.452,0.169,
2.967,-0.026,0.451,0.171,
3,-0.026,0.451,0.173,
3.033,-0.026,0.45,0.175,
3.067,-0.026,0.449,0.176,
3.1,-0.026,0.449,0.176,
3.133,-0.025,0.449,0.177,
3.167,-0.025,0.448,0.178,
3.2,-0.025,0.448,0.179,
3.233,-0.025,0.448,0.179,
3.267,-0.025,0.448,0.179,
3.3,-0.025,0.448,0.179,
3.333,-0.025,0.447,0.18,
3.367,-0.024,0.447,0.18,
3.4,-0.024,0.447,0.18,
3.433,-0.024,0.448,0.179,
3.467,-0.024,0.448,0.179,
3.5,-0.024,0.448,0.179,
3.533,-0.023,0.448,0.178,
3.567,-0.023,0.448,0.178,
3.6,-0.023,0.449,0.177,
3.633,-0.023,0.449,0.176,
3.667,-0.022,0.45,0.175,
3.7,-0.022,0.45,0.173,
3.733,-0.022,0.451,0.172,
3.767,-0.022,0.452,0.17,
3.8,-0.022,0.453,0.168,
3.833,-0.022,0.454,0.166,
3.867,-0.022,0.455,0.163,
