Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,0.022,0.476,-0.106,
0.033,0.022,0.477,-0.103,
0.067,0.022,0.478,-0.098,
0.1,0.021,0.48,-0.093,
0.133,0.021,0.481,-0.088,
0.167,0.021,0.482,-0.083,
0.2,0.02,0.482,-0.078,
0.233,0.02,0.483,-0.074,
0.267,0.019,0.484,-0.069,
0.3,0.018,0.485,-0.065,
0.333,0.017,0.485,-0.062,
0.367,0.017,0.486,-0.059,
0.4,0.016,0.486,-0.055,
0.433,0.015,0.487,-0.051,
0.467,0.014,0.487,-0.046,
0.5,0.013,0.488,-0.042,
0.533,0.012,0.488,-0.038,
0.567,0.01,0.488,-0.034,
0.6,0.008,0.489,-0.029,
0.633,0.007,0.489,-0.026,
0.667,0.006,0.489,-0.023,
0.7,0.005,0.489,-0.02,
0.733,0.005,0.489,-0.017,
0.767,0.004,0.49,-0.014,
0.8,0.004,0.49,-0.01,
0.833,0.004,0.49,-0.007,
0.867,0.004,0.49,-0.004,
0.9,0.003,0.49,-0.001,
0.933,0.003,0.49,0.001,
0.967,0.003,0.49,0.003,
1,0.003,0.49,0.005,
1.033,0.003,0.49,0.006,
1.067,0.003,0.49,0.007,
1.1,0.004,0.49,0.007,
1.133,0.003,0.49,0.007,
1.167,0.003,0.49,0.007,
1.2,0.003,0.49,0.005,
1.233,0.003,0.49,0.003,
1.267,0.003,0.49,0,
1.3,0.003,0.49,-0.003,
1.333,0.003,0.49,-0.007,
1.367,0.004,0.49,-0.012,
1.4,0.004,0.489,-0.018,
1.433,0.005,0.489,-0.024,
1.467,0.006,0.489,-0.032,
1.5,0.006,0.488,-0.04,
1.533,0.007,0.487,-0.048,
1.567,0.008,0.486,-0.057,
1.6,0.009,0.485,-0.066,
1.633,0.01,0.484,-0.075,
1.667,0.01,0.482,-0.083,
1.7,0.011,0.481,-0.092,
1.733,0.012,0.479,-0.099,
1.767,0.012,0.477,-0.106,
1.8,0.013,0.476,-0.113,
1.833,0.014,0.474,-0.12,
1.867,0.015,0.472,-0.126,
1.9,0.015,0.471,-0.132,
1.933,0.015,0.468,-0.139,
1.967,0.016,0.466,-0.146,
2,0.016,0.464,-0.152,
2.033,0.017,0.462,-0.158,
2.067,0.017,0.461,-0.163,
2.1,0.017,0.459,-0.167,
2.133,0.018,0.457,-0.172,
2.167,0.018,0.455,-0.177,
2.2,0.018,0.453,-0.181,
2.233,0.018,0.452,-0.185,
2.267,0.018,0.45,-0.189,
2.3,0.018,0.448,-0.193,
2.333,0.017,0.447,-0.197,
2.367,0.017,0.445,-0.201,
2.4,0.017,0.443,-0.205,
2.433,0.017,0.441,-0.209,
2.467,0.017,0.439,-0.213,
2.5,0.017,0.437,-0.217,
2.533,0.017,0.436,-0.22,
2.567,0.018,0.433,-0.224,
2.6,0.018,0.431,-0.23,
2.633,0.017,0.427,-0.235,
2.667,0.017,0.424,-0.241,
2.7,0.017,0.42,-0.248,
2.733,0.017,0.416,-0.255,
2.767,0.017,0.412,-0.262,
2.8,0.016,0.407,-0.269,
2.833,0.016,0.403,-0.275,
2.867,0.016,0.398,-0.281,
2.9,0.016,0.394,-0.287,
2.933,0.016,0.39,-0.293,
2.967,0.017,0.386,-0.298,
3,0.017,0.381,-0.305,
3.033,0.018,0.375,-0.311,
3.067,0.019,0.369,-0.318,
3.1,0.02,0.362,-0.326,
3.133,0.021,0.356,-0.333,
3.167,0.022,0.349,-0.34,
3.2,0.023,0.342,-0.346,
3.233,0.025,0.335,-0.352,
3.267,0.026,0.329,-0.357,
3.3,0.027,0.323,-0.363,
3.333,0.028,0.316,-0.368,
3.367,0.029,0.309,-0.374,
3.4,0.03,0.301,-0.38,
3.433,0.03,0.294,-0.385,
3.467,0.029,0.286,-0.391,
3.5,0.028,0.278,-0.396,
3.533,0.027,0.27,-0.402,
3.567,0.026,0.261,-0.408,
3.6,0.024,0.252,-0.413,
3.633,0.022,0.246,-0.417,
3.667,0.021,0.244,-0.418,
3.7,0.02,0.243,-0.419,
3.733,0.02,0.241,-0.42,
3.767,0.019,0.238,-0.422,
3.8,0.019,0.237,-0.422,
3.833,0.018,0.237,-0.422,
3.867,0.018,0.238,-0.422,
3.9,0.019,0.24,-0.421,
3.933,0.019,0.242,-0.42,
3.967,0.019,0.244,-0.419,
4,0.019,0.247,-0.417,
4.033,0.019,0.249,-0.416,
4.067,0.019,0.25,-0.415,
4.1,0.019,0.251,-0.415,
4.133,0.02,0.252,-0.414,
4.167,0.02,0.253,-0.413,
4.2,0.019,0.254,-0.413,
4.233,0.019,0.254,-0.413,
4.267,0.019,0.254,-0.412,
4.3,0.019,0.254,-0.412,
4.333,0.019,0.255,-0.412,
4.367,0.018,0.255,-0.412,
4.4,0.018,0.255,-0.412,
4.433,0.018,0.255,-0.412,
4.467,0.019,0.254,-0.413,
4.5,0.019,0.253,-0.413,
4.533,0.019,0.253,-0.413,
4.567,0.019,0.252,-0.413,
4.6,0.019,0.252,-0.413,
4.633,0.02,0.252,-0.413,
4.667,0.02,0.253,-0.413,
4.7,0.02,0.253,-0.413,
4.733,0.02,0.253,-0.413,
4.767,0.02,0.252,-0.413,
4.8,0.02,0.249,-0.415,
4.833,0.02,0.246,-0.416,
4.867,0.02,0.244,-0.418,
4.9,0.019,0.242,-0.419,
4.933,0.018,0.242,-0.419,
4.967,0.017,0.243,-0.419,
5,0.017,0.246,-0.418,
5.033,0.017,0.249,-0.415,
5.067,0.017,0.254,-0.413,
5.1,0.018,0.261,-0.409,
5.133,0.019,0.267,-0.405,
5.167,0.02,0.274,-0.4,
5.2,0.02,0.28,-0.396,
5.233,0.02,0.287,-0.391,
5.267,0.02,0.294,-0.386,
5.3,0.019,0.302,-0.38,
5.333,0.018,0.311,-0.372,
5.367,0.018,0.322,-0.363,
5.4,0.018,0.332,-0.354,
5.433,0.018,0.343,-0.344,
5.467,0.019,0.353,-0.333,
5.5,0.019,0.364,-0.322,
5.533,0.02,0.373,-0.311,
5.567,0.021,0.382,-0.3,
5.6,0.021,0.391,-0.288,
5.633,0.022,0.4,-0.277,
5.667,0.022,0.408,-0.266,
5.7,0.021,0.414,-0.256,
5.733,0.02,0.42,-0.248,
5.767,0.018,0.426,-0.239,
5.8,0.016,0.431,-0.229,
5.833,0.014,0.437,-0.218,
5.867,0.013,0.443,-0.207,
5.9,0.011,0.448,-0.195,
5.933,0.009,0.454,-0.183,
5.967,0.008,0.458,-0.171,
6,0.007,0.462,-0.16,
6.033,0.005,0.466,-0.15,
6.067,0.004,0.468,-0.141,
6.1,0.003,0.471,-0.132,
6.133,0.003,0.474,-0.123,
6.167,0.002,0.476,-0.115,
6.2,0.002,0.477,-0.108,
6.233,0.001,0.478,-0.103,
6.267,0,0.479,-0.098,
6.3,-0,0.48,-0.093,
6.333,-0.001,0.481,-0.087,
6.367,-0.001,0.483,-0.079,
6.4,-0,0.483,-0.071,
6.433,0,0.484,-0.065,
6.467,0.001,0.484,-0.061,
6.5,0.001,0.484,-0.057,
6.533,0.001,0.484,-0.055,
6.567,0.001,0.484,-0.054,
6.6,0.001,0.484,-0.054,
6.633,0.001,0.484,-0.054,
6.667,0.001,0.484,-0.055,
6.7,0,0.484,-0.055,
6.733,0.001,0.484,-0.055,
6.767,0.001,0.484,-0.056,
6.8,0,0.483,-0.056,
6.833,0,0.483,-0.057,
6.867,-0,0.483,-0.058,
6.9,-0.001,0.483,-0.058,
6.933,-0.001,0.483,-0.058,
6.967,-0.002,0.483,-0.057,
7,-0.002,0.483,-0.057,
7.033,-0.002,0.483,-0.057,
7.067,-0.002,0.484,-0.057,
7.1,-0.002,0.484,-0.057,
7.133,-0.002,0.484,-0.057,
7.167,-0.001,0.484,-0.057,
7.2,-0.001,0.484,-0.057,
7.233,-0.001,0.484,-0.058,
7.267,-0,0.483,-0.059,
7.3,0,0.483,-0.061,
7.333,0,0.483,-0.061,
7.367,0.001,0.483,-0.061,
7.4,0.001,0.483,-0.061,
7.433,0.001,0.483,-0.061,
7.467,0.001,0.483,-0.062,
7.5,0.001,0.483,-0.062,
7.533,0.001,0.483,-0.063,
7.567,0.001,0.483,-0.065,
7.6,0.001,0.483,-0.066,
7.633,0.001,0.483,-0.068,
7.667,0.001,0.483,-0.069,
7.7,0.001,0.483,-0.071,
7.733,0.001,0.482,-0.073,
7.767,0.002,0.482,-0.075,
7.8,0.003,0.482,-0.078,
7.833,0.003,0.481,-0.082,
7.867,0.004,0.481,-0.086,
7.9,0.004,0.48,-0.09,
7.933,0.004,0.48,-0.094,
7.967,0.004,0.479,-0.097,
8,0.005,0.479,-0.099,
8.033,0.006,0.479,-0.101,
8.067,0.008,0.479,-0.103,
8.1,0.009,0.478,-0.104,
8.133,0.01,0.478,-0.107,
8.167,0.012,0.477,-0.11,
8.2,0.014,0.476,-0.113,
8.233,0.015,0.475,-0.117,
8.267,0.016,0.474,-0.12,
8.3,0.018,0.473,-0.125,
8.333,0.019,0.472,-0.129,
8.367,0.02,0.47,-0.133,
8.4,0.021,0.469,-0.136,
8.433,0.021,0.468,-0.139,
8.467,0.021,0.467,-0.142,
8.5,0.021,0.466,-0.144,
8.533,0.02,0.464,-0.147,
8.567,0.02,0.463,-0.15,
8.6,0.019,0.462,-0.153,
8.633,0.019,0.461,-0.155,
8.667,0.019,0.46,-0.157,
8.7,0.019,0.458,-0.159,
8.733,0.019,0.457,-0.161,
8.767,0.019,0.457,-0.162,
8.8,0.019,0.456,-0.163,
8.833,0.02,0.455,-0.165,
8.867,0.02,0.454,-0.167,
8.9,0.021,0.452,-0.169,
8.933,0.021,0.451,-0.171,
8.967,0.021,0.45,-0.173,
9,0.022,0.448,-0.175,
9.033,0.022,0.447,-0.177,
9.067,0.022,0.446,-0.178,
9.1,0.023,0.445,-0.18,
9.133,0.023,0.444,-0.182,
9.167,0.024,0.443,-0.184,
9.2,0.024,0.442,-0.185,
9.233,0.025,0.441,-0.187,
9.267,0.025,0.441,-0.188,
9.3,0.025,0.44,-0.19,
