Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
0,0.019,0.39,0.021,
0.033,0.018,0.39,0.024,
0.067,0.018,0.39,0.027,
0.1,0.018,0.389,0.031,
0.133,0.018,0.389,0.034,
0.167,0.018,0.388,0.038,
0.2,0.018,0.388,0.042,
0.233,0.017,0.387,0.045,
0.267,0.016,0.387,0.048,
0.3,0.016,0.386,0.052,
0.333,0.015,0.385,0.056,
0.367,0.015,0.384,0.059,
0.4,0.014,0.384,0.062,
0.433,0.015,0.383,0.065,
0.467,0.015,0.382,0.068,
0.5,0.015,0.382,0.072,
0.533,0.016,0.381,0.075,
0.567,0.016,0.381,0.077,
0.6,0.017,0.38,0.081,
0.633,0.017,0.379,0.085,
0.667,0.018,0.378,0.088,
0.7,0.018,0.378,0.091,
0.733,0.017,0.377,0.093,
0.767,0.017,0.377,0.095,
0.8,0.016,0.376,0.097,
0.833,0.016,0.376,0.098,
0.867,0.016,0.376,0.099,
0.9,0.016,0.376,0.099,
0.933,0.015,0.375,0.1,
0.967,0.015,0.375,0.1,
1,0.014,0.375,0.1,
1.033,0.014,0.375,0.101,
1.067,0.013,0.375,0.101,
1.1,0.013,0.375,0.101,
1.133,0.012,0.374,0.102,
1.167,0.012,0.374,0.102,
1.2,0.012,0.374,0.103,
1.233,0.012,0.374,0.103,
1.267,0.012,0.374,0.103,
1.3,0.012,0.374,0.104,
1.333,0.012,0.374,0.104,
1.367,0.012,0.374,0.104,
1.4,0.012,0.374,0.104,
1.433,0.012,0.374,0.104,
1.467,0.012,0.374,0.103,
1.5,0.012,0.374,0.103,
1.533,0.012,0.374,0.103,
1.567,0.012,0.374,0.103,
1.6,0.012,0.374,0.103,
1.633,0.012,0.374,0.103,
1.667,0.012,0.374,0.102,
1.7,0.012,0.374,0.103,
1.733,0.011,0.374,0.102,
1.767,0.011,0.374,0.102,
1.8,0.011,0.374,0.102,
1.833,0.011,0.374,0.102,
1.867,0.011,0.374,0.102,
1.9,0.011,0.374,0.102,
1.933,0.011,0.374,0.101,
1.967,0.01,0.374,0.101,
2,0.01,0.374,0.102,
2.033,0.01,0.374,0.102,
2.067,0.01,0.374,0.102,
2.1,0.01,0.374,0.102,
2.133,0.01,0.374,0.102,
2.167,0.01,0.374,0.102,
2.2,0.01,0.374,0.102,
2.233,0.01,0.374,0.102,
2.267,0.01,0.374,0.102,
2.3,0.01,0.373,0.103,
2.333,0.01,0.373,0.103,
2.367,0.01,0.373,0.103,
2.4,0.01,0.373,0.103,
2.433,0.01,0.373,0.103,
2.467,0.01,0.373,0.103,
2.5,0.01,0.373,0.103,
2.533,0.01,0.373,0.103,
2.567,0.009,0.373,0.103,
2.6,0.009,0.374,0.102,
2.633,0.009,0.374,0.101,
2.667,0.009,0.374,0.1,
2.7,0.01,0.375,0.098,
2.733,0.01,0.375,0.096,
2.767,0.01,0.376,0.094,
2.8,0.01,0.377,0.091,
2.833,0.011,0.378,0.089,
2.867,0.011,0.379,0.086,
2.9,0.012,0.38,0.083,
2.933,0.013,0.38,0.08,
2.967,0.014,0.381,0.078,
3,0.015,0.382,0.075,
3.033,0.016,0.383,0.073,
3.067,0.017,0.383,0.07,
3.1,0.018,0.384,0.067,
3.133,0.019,0.385,0.065,
3.167,0.02,0.385,0.062,
3.2,0.02,0.386,0.059,
3.233,0.02,0.386,0.056,
3.267,0.021,0.387,0.052,
3.3,0.021,0.387,0.049,
3.333,0.021,0.388,0.046,
3.367,0.021,0.388,0.042,
3.4,0.021,0.389,0.038,
3.433,0.021,0.389,0.035,
3.467,0.021,0.39,0.032,
3.5,0.021,0.39,0.028,
3.533,0.021,0.39,0.025,
3.567,0.02,0.39,0.023,
3.6,0.02,0.391,0.021,
3.633,0.02,0.391,0.018,
3.667,0.02,0.391,0.016,
3.7,0.019,0.391,0.014,
3.733,0.019,0.391,0.012,
3.767,0.018,0.391,0.01,
3.8,0.017,0.391,0.008,
3.833,0.017,0.391,0.006,
3.867,0.016,0.391,0.004,
3.9,0.016,0.391,0.002,
3.933,0.015,0.391,0.001,
3.967,0.015,0.391,0,
4,0.015,0.391,-0.001,
4.033,0.015,0.391,-0.001,
4.067,0.014,0.391,-0.002,
4.1,0.014,0.391,-0.002,
4.133,0.014,0.391,-0.003,
4.167,0.014,0.391,-0.003,
4.2,0.014,0.391,-0.004,
4.233,0.014,0.391,-0.003,
4.267,0.013,0.391,-0.003,
4.3,0.013,0.391,-0.003,
4.333,0.013,0.391,-0.003,
4.367,0.013,0.391,-0.003,
4.4,0.013,0.391,-0.003,
4.433,0.013,0.391,-0.002,
4.467,0.013,0.391,-0.002,
4.5,0.013,0.391,-0.002,
4.533,0.013,0.391,-0.001,
4.567,0.012,0.391,-0.001,
4.6,0.012,0.391,-0.002,
4.633,0.012,0.391,-0.002,
4.667,0.012,0.391,-0.002,
4.7,0.012,0.391,-0.002,
4.733,0.012,0.391,-0.001,
4.767,0.012,0.391,-0.001,
